,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,l1,0,5,1,33.75,0.25,0.2,0.22222222222222224,0.8868888888888888,[155 300 450 540 600]
1,WIN,l1,1,5,1,33.75,0.25,0.2,0.22222222222222224,0.8868888888888888,[155 300 450 540 600]
