,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,l2,0,5,7,7.5,1.0,0.36363636363636365,0.5333333333333333,0.8733061224489795,[ 50 155 380 505 700]
1,WIN,l2,1,5,7,7.5,1.0,0.36363636363636365,0.5333333333333333,0.8733061224489795,[ 50 155 380 505 700]
