,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,clinear,0,8,4,24.285714285714285,1.0,0.6363636363636364,0.7777777777777778,0.8825102040816326,[ 60 130 230 305 410 475 575 700]
1,WIN,clinear,1,8,4,24.285714285714285,1.0,0.6363636363636364,0.7777777777777778,0.8825102040816326,[ 60 130 230 305 410 475 575 700]
