,0
155,0.010121612768711425
156,0.021215522235315382
157,0.03877908025508796
158,0.06127027208544458
159,0.08292059472092432
160,0.10010277162067237
161,0.10859390853612591
162,0.11410190472616658
163,0.11367269875357713
164,0.09935401031457597
165,0.08057670811806988
166,0.06094072491970478
167,0.041501047751381255
168,0.02638342236875236
169,0.015890153891638004
170,0.008997506576270456
171,0.004806862981358794
172,0.002424909057651427
173,0.001144108294223071
174,0.0005260268954796321
175,0.00023682945189482368
176,0.00010361454390699262
177,4.4781068219434676e-05
178,1.8653456677021525e-05
179,7.959273155035045e-06
180,3.372697616551212e-06
181,1.3968258440695285e-06
182,5.968908967583643e-07
183,2.636716017256529e-07
184,1.2292593511846343e-07
185,5.998905641268834e-08
186,3.1112393192030387e-08
187,1.761008305543907e-08
188,1.0646473543268225e-08
189,6.726963760558563e-09
190,4.491966456033639e-09
191,3.089170386549859e-09
192,2.165343316598087e-09
193,1.5776358539851803e-09
194,1.176921230421889e-09
195,8.996816716242674e-10
196,7.206173341264653e-10
197,6.048021367200945e-10
198,5.103262981136647e-10
199,4.406317088362369e-10
200,3.9772294667317016e-10
201,3.6245603888709145e-10
202,3.3987709122210273e-10
203,3.266487400420775e-10
204,3.2586889663597225e-10
205,3.2995931090074157e-10
206,3.4351571815882813e-10
207,3.7390238516652645e-10
208,4.2210833399706654e-10
209,4.796217842105494e-10
210,5.657981331674752e-10
211,7.004080242064899e-10
212,9.103541391356876e-10
213,1.2368704502268502e-09
214,1.7345467796585267e-09
215,2.5772777983855198e-09
216,4.0228291141114076e-09
217,6.5043775148593884e-09
218,1.1115887507035337e-08
219,2.0259176774392146e-08
220,4.0281818561004504e-08
221,8.751691588128855e-08
222,2.0836948498752513e-07
223,5.626362687478508e-07
224,1.7861721171978929e-06
225,1.0000001026092569
226,1.113897991510525e-20
227,2.662445131940479e-26
228,9.060039071051953e-27
229,3.64375359741953e-27
230,1.673991093424053e-27
231,8.601307894112346e-28
232,4.893610002727323e-28
233,3.0519386595134923e-28
234,2.0708334602805015e-28
235,1.5196078754665643e-28
236,1.199862598911224e-28
237,1.0204789317866036e-28
238,9.318817849068538e-29
239,9.125676936347985e-29
240,9.582681087724557e-29
241,1.0785849549249e-28
242,1.3034648410625505e-28
243,1.694456386585245e-28
244,2.3785787367436685e-28
245,3.6202070228584814e-28
246,5.989898672508499e-28
247,1.0878122496847507e-27
248,2.1837689248238795e-27
249,4.9204837428975185e-27
250,1.2737806842699287e-26
251,3.9248665100322987e-26
252,2.2030343121037737e-20
253,6.392197287400261e-35
254,9.298389779529234e-35
255,1.4296855534477386e-34
256,2.3233716783915045e-34
257,4.007203582677927e-34
258,7.3566658333843695e-34
259,1.4518501158505692e-33
260,3.095569603383801e-33
261,7.154709329904589e-33
262,1.8150564784853636e-32
263,5.144839279447149e-32
264,1.657369227673116e-31
265,6.3085210695166e-31
266,4.371481361421129e-25
267,5.603861130129867e-36
268,1.3203585946248344e-35
269,3.365819044274577e-35
270,9.415647767784622e-35
271,2.9296901524357043e-34
272,1.0348842400510238e-33
273,4.311161981713476e-33
274,3.269575260747333e-27
275,1.0952614727972987e-36
276,3.253546829990289e-36
277,1.073254229432933e-35
278,4.0123111675911454e-35
279,1.7714358931693942e-34
280,1.4244575400731766e-28
281,2.8312922911608935e-37
282,9.791147072751907e-37
283,3.838294259852974e-36
284,1.7718731961104913e-35
285,1.487377198702293e-29
286,1.8320956024230357e-37
287,7.422101807680644e-37
288,3.529262152760873e-36
289,3.04168047090892e-30
290,2.3487976136216844e-37
291,1.1399588140240408e-36
292,1.0074340370099374e-30
293,8.447343200926912e-38
294,2.5182975311345096e-37
295,2.2312973880504827e-31
296,1.3641164391761961e-37
297,1.2261622234476866e-31
298,7.792094218345876e-38
299,7.053515923169768e-32
300,5.253562650661059e-38
301,4.2131643447449465e-32
302,3.286301446289273e-32
303,2.5857329562038465e-32
304,2.0567501936611763e-32
305,1.6520904992197846e-32
306,1.338791988437149e-32
307,1.095712175768581e-32
308,9.074906331706326e-33
309,7.588039311883172e-33
310,6.393963578703428e-33
311,5.42114826434783e-33
312,4.637590639615501e-33
313,4.013102078382932e-33
314,3.519140765068212e-33
315,3.119951252659878e-33
316,2.795383635819508e-33
317,2.5284454250228674e-33
318,2.306377418129423e-33
319,2.116047232071189e-33
320,1.9441658929256942e-33
321,1.8007365287824337e-33
322,1.6841021201680144e-33
323,1.5902965962578745e-33
324,1.5207515442692957e-33
325,1.467410188674275e-33
326,1.4305443462237408e-33
327,1.4095374926853474e-33
328,1.4052317437389658e-33
329,1.4151946035905629e-33
330,1.4382375963139096e-33
331,1.4747502547965599e-33
332,1.529863326487764e-33
333,1.6042373865398227e-33
334,1.6924227264885553e-33
335,1.7830189731297282e-33
336,1.8719267573637237e-33
337,1.9656577205957137e-33
338,2.0642236809645772e-33
339,2.167517157916268e-33
340,2.242660453740512e-33
341,2.3252823329457686e-33
342,2.4064641065748512e-33
343,2.4933889637890076e-33
344,2.569301272761056e-33
345,2.6376658840547058e-33
346,2.6971691495379576e-33
347,2.7814492764732557e-33
348,2.8767348082875798e-33
349,3.047212733636259e-33
350,3.3998781093466024e-33
351,3.898871562486584e-33
352,4.6095463174565576e-33
353,5.431331435181715e-33
354,6.460848477203062e-33
355,7.670457434038196e-33
356,9.265476736330571e-33
357,1.1319348389916767e-32
358,1.4043910087187788e-32
359,1.7529877032337195e-32
360,2.2227909593154433e-32
361,2.884196554667827e-32
362,3.819132625583154e-32
363,5.147562890505198e-32
364,6.988537894664479e-32
365,9.606133975373672e-32
366,1.336909048082826e-31
367,1.8743149979098576e-31
368,2.676753379868276e-31
369,3.8510121852532596e-31
370,5.62104436392904e-31
371,8.310534555716408e-31
372,1.2387290330401403e-30
373,1.8771995371942388e-30
374,2.884023220252246e-30
375,4.5057106291414644e-30
376,7.104774825803143e-30
377,1.1337384459394893e-29
378,1.8295717561327342e-29
379,2.998739519368649e-29
380,4.97359521342106e-29
381,8.34427872810406e-29
382,1.4239543270053518e-28
383,2.4547943519414584e-28
384,4.294564237741992e-28
385,7.6183357321764775e-28
386,1.3706323395675093e-27
387,2.501427048644777e-27
388,4.626418183808594e-27
389,8.678175166427103e-27
390,1.662323382131624e-26
391,3.2186925286106076e-26
392,6.323615308019415e-26
393,1.265681688523343e-25
394,2.570144174841571e-25
395,5.305616189384779e-25
396,1.1145091659725366e-24
397,2.3774403267968278e-24
398,5.169623040126261e-24
399,1.1430480368289189e-23
400,2.5762522764202212e-23
401,5.910973805530984e-23
402,1.3821553579535138e-22
403,3.292025463966019e-22
404,8.005013862708905e-22
405,1.9882330271237365e-21
406,5.043888990006132e-21
407,1.3071079759675274e-20
408,3.4649731703309276e-20
409,9.405740124551838e-20
410,2.6158894365947297e-19
411,7.460764633086498e-19
412,2.1843749218710203e-18
413,6.5726368282050156e-18
414,2.0349985363088855e-17
415,6.491533320469018e-17
416,2.138029244148313e-16
417,7.277973421767212e-16
418,2.567677796420191e-15
419,9.414522675330261e-15
420,3.585339868024317e-14
421,1.4163616239810802e-13
422,5.844813253951747e-13
423,2.5379802804982257e-12
424,1.1721095596572949e-11
425,5.746898751899534e-11
426,3.020875773762262e-10
427,1.7369654806285725e-09
428,1.1010946015224677e-08
429,7.861611208835165e-08
430,6.55241452639181e-07
431,1.0000001023988634
432,1.6015493233936264e-22
433,3.041052846447772e-28
434,9.735426482197673e-29
435,3.702389256971201e-29
436,1.6091743077223686e-29
437,7.838312677394526e-30
438,4.213769686851568e-30
439,2.4784329467883464e-30
440,1.58354539869209e-30
441,1.0952836593946702e-30
442,8.140445333696719e-31
443,6.485966347609511e-31
444,5.536701034961367e-31
445,5.050536508312782e-31
446,4.927631902833356e-31
447,5.128108025814464e-31
448,5.705080213408168e-31
449,6.778566317556784e-31
450,8.629593246602015e-31
451,1.1793541252933871e-30
452,1.7349054360110683e-30
453,2.7583610591560258e-30
454,4.7625296947975335e-30
455,9.002593743386166e-30
456,1.882782797007436e-29
457,4.415773135916417e-29
458,1.186564328344247e-28
459,3.7901890739076695e-28
460,2.229078822227767e-22
461,1.317982652993523e-37
462,1.916541590382603e-37
463,2.9307048292010044e-37
464,4.732929152434739e-37
465,8.066845854903754e-37
466,1.4551109350827059e-36
467,2.800993029875025e-36
468,5.773897516436489e-36
469,1.2814642390802472e-35
470,3.089308045437625e-35
471,8.194884343508841e-35
472,2.4151242816827312e-34
473,8.099074231761376e-34
474,3.2122519185532226e-33
475,2.3456624824766067e-27
476,2.6895975864099907e-38
477,6.589159352110785e-38
478,1.7486136927441684e-37
479,5.072845906879465e-37
480,1.6387844510565323e-36
481,6.0041734067826697e-36
482,2.59107704635985e-35
483,2.053771089114957e-29
484,6.527783712530018e-39
485,2.0126480252340193e-38
486,6.874677938318682e-38
487,2.66794431492777e-37
488,1.217961586565514e-36
489,1.0179664396509044e-30
490,1.9530545721478656e-39
491,6.9680571923137e-39
492,2.820564547262204e-38
493,1.3422529465398732e-37
494,1.1667070537362409e-31
495,1.3997409991645436e-39
496,5.833362099456625e-39
497,2.859520089816885e-38
498,2.5516360228824366e-32
499,2.0004660285424836e-39
500,1.0025842842111954e-38
501,9.148392698939453e-33
502,7.797444354961364e-40
503,1.5083301544980915e-39
504,1.3818547667572159e-33
505,8.559963863848437e-40
506,7.9353208370279e-34
507,5.043288616905595e-40
508,4.72424619592224e-34
509,3.510670528173707e-40
510,2.918305897151907e-34
511,2.3284343278807066e-34
512,1.8766535964060334e-34
513,1.5270943779591277e-34
514,1.2547455421793522e-34
515,1.0424530697456045e-34
516,8.754925435300912e-35
517,7.426071594379356e-35
518,6.365439089030893e-35
519,5.515935861930924e-35
520,4.823212837242147e-35
521,4.254717084895822e-35
522,3.790667499218836e-35
523,3.407121901478724e-35
524,3.084401756769184e-35
525,2.817049276443228e-35
526,2.599011545864145e-35
527,2.4197189435064305e-35
528,2.275857321538773e-35
529,2.1626437582494077e-35
530,2.075720180402245e-35
531,2.0116113985545265e-35
532,1.9649974664507186e-35
533,1.9364083458989996e-35
534,1.9278144380569947e-35
535,1.9371175851363908e-35
536,1.9634089345654073e-35
537,2.0105833106443132e-35
538,2.081063851382915e-35
539,2.174522885193358e-35
540,2.295124837188591e-35
541,2.446897117630288e-35
542,2.632879687972052e-35
543,2.8607561712054147e-35
544,3.138931047072023e-35
545,3.476813401796762e-35
546,3.888235568033516e-35
547,4.394634510080976e-35
548,5.017030805676e-35
549,5.77985621890052e-35
550,6.730427214406415e-35
551,7.920585779604728e-35
552,9.419069815672368e-35
553,1.1320553854909894e-34
554,1.369264652407709e-34
555,1.6611136686768024e-34
556,2.0164908678381563e-34
557,2.4425802675643667e-34
558,2.9622495284551428e-34
559,3.5926450496230077e-34
560,4.354270545353776e-34
561,5.270155213387586e-34
562,6.374067109181431e-34
563,7.660253954778714e-34
564,9.192006672464126e-34
565,1.1097155023733982e-33
566,1.4383592410520991e-33
567,1.9673542580374648e-33
568,2.6559219673584506e-33
569,3.602514038066792e-33
570,4.865535058313104e-33
571,6.63807988599e-33
572,9.004288670166731e-33
573,1.2170887467967282e-32
574,1.63694747689771e-32
575,2.2472789042106958e-32
576,3.1314846394387945e-32
577,4.4592001514447547e-32
578,6.563225293482314e-32
579,9.903286841579739e-32
580,1.507285403787385e-31
581,2.316467887962533e-31
582,3.619709068509062e-31
583,5.706649025687825e-31
584,9.101336185822415e-31
585,1.4719711776874302e-30
586,2.411882022761416e-30
587,4.002270505643972e-30
588,6.727953465987197e-30
589,1.1442015055812185e-29
590,1.9740789249851787e-29
591,3.458489352075286e-29
592,6.129216928765117e-29
593,1.1024145048718055e-28
594,2.007317690569507e-28
595,3.7037728224888e-28
596,6.946799943340591e-28
597,1.3211052521238333e-27
598,2.5489753199524714e-27
599,4.9873969816902046e-27
600,9.901346984108183e-27
601,1.9938651327905528e-26
602,4.079799833513989e-26
603,8.473146814374425e-26
604,1.787242326766352e-25
605,3.8297838976475037e-25
606,8.339655253326224e-25
607,1.846031543193221e-24
608,4.1552113495527264e-24
609,9.51373216068358e-24
610,2.2165449282937345e-23
611,5.2555280576472425e-23
612,1.26938347180691e-22
613,3.123315963589742e-22
614,7.819702876783214e-22
615,1.9960695041123027e-21
616,5.203228826435618e-21
617,1.383613728671162e-20
618,3.762745403881213e-20
619,1.046285160547768e-19
620,2.972856078568873e-19
621,8.641448787420828e-19
622,2.572764361986262e-18
623,7.849126408555407e-18
624,2.455680715739049e-17
625,7.867806462049484e-17
626,2.5949343474759274e-16
627,8.790445806507933e-16
628,3.06375777626884e-15
629,1.1005398640536714e-14
630,4.0812021277899725e-14
631,1.5607114650822968e-13
632,6.170426401251183e-13
633,2.5187405869837514e-12
634,1.072745237286425e-11
635,4.771752690527159e-11
636,2.2546581801098183e-10
637,1.1571178636564677e-09
638,6.8962247251256465e-09
639,5.251069005134992e-08
640,5.487442911734301e-07
641,7.656855195042013e-06
642,0.000133055565584624
643,0.002705421387235733
644,0.06119189258019422
645,0.47316538709750805
646,0.40708837864496716
647,0.05513159036695926
648,0.0006117896890050457
649,2.7192889286682782e-05
650,3.505976007158085e-05
651,4.7550062457378276e-05
652,6.357234241230002e-05
653,7.870191957507793e-05
654,9.02135633850926e-05
655,9.791247865761544e-05
656,9.822989187584393e-05
657,8.783655098789122e-05
658,7.571506255426703e-05
659,6.230016998793029e-05
660,5.073524738162725e-05
661,3.96912733254988e-05
662,2.9845297784397062e-05
663,2.2246571488646828e-05
664,1.6900920945592733e-05
665,1.632794858088175e-05
666,3.1843018350920325e-05
667,0.00010820111959725379
668,0.00039814392613896765
669,0.00120262444281703
670,0.003303478343008101
671,0.007949543579438138
672,0.017108794211519316
673,0.035700857874105006
674,0.060532159037880263
675,0.0793228592589254
676,0.09989688268715706
677,0.11687797264851714
678,0.11209069249908585
679,0.10450071276643565
680,0.10004423795412147
681,0.08827242797544818
682,0.0657817358520792
683,0.047501635014085566
684,0.029874992110340733
685,0.015210562312773807
686,0.007614718152691465
687,0.00366283797370619
688,0.001638923734077303
689,0.00073803352195596
690,0.00034467915949483913
691,0.0001690369427199713
692,8.238277619479177e-05
693,3.7394680978442684e-05
694,1.6693892736111866e-05
695,7.867347646591301e-06
696,3.9634534307736664e-06
697,2.0705662785885223e-06
698,1.114755470596678e-06
699,6.087097371580709e-07
700,3.175194427762603e-07
701,1.638686345230579e-07
702,8.863651975630406e-08
703,5.044508864077798e-08
704,3.0051373478551505e-08
705,1.8608350567577133e-08
706,1.1944233752747552e-08
707,7.921683301386199e-09
708,5.399408494565919e-09
709,3.777538863372039e-09
710,2.6975805064663135e-09
711,1.9479657892786413e-09
712,1.3247349657093633e-09
713,8.116563708997784e-10
714,4.88969870699906e-10
715,3.0813492847397056e-10
716,2.1163594858913948e-10
717,1.6306022187410584e-10
718,1.3810017734084493e-10
719,1.221376630596304e-10
720,1.1113806753288806e-10
721,1.0383479697388803e-10
722,9.851051835435295e-11
723,8.826369620951368e-11
724,6.987461378338907e-11
725,5.2999826912057745e-11
726,4.0522729473640534e-11
727,3.1586215568185636e-11
728,2.5136503065443144e-11
729,2.0492733068462275e-11
730,1.7161220707487337e-11
731,1.471537549030602e-11
732,1.2612078554532228e-11
733,1.0470189215488396e-11
734,8.625119227184422e-12
735,7.2272466034992494e-12
736,5.945131657534234e-12
737,4.712111470212221e-12
738,3.674260143141898e-12
739,2.8279603874228426e-12
740,2.17691054753358e-12
741,1.6649383968355934e-12
742,1.2633557161401183e-12
743,9.53619801147169e-13
744,7.165711215251962e-13
745,5.295076291721234e-13
746,3.9116292858555714e-13
747,2.8598039003448794e-13
748,2.0701576499562215e-13
749,1.4901089093969628e-13
750,1.0670497035273078e-13
751,7.621649227558176e-14
752,5.43260466603282e-14
753,3.831774977628378e-14
754,2.710909593704157e-14
755,1.9075585462982493e-14
756,1.353820721209785e-14
757,9.621281877291404e-15
758,6.89035680700933e-15
759,4.97156459316004e-15
760,3.611772505801595e-15
761,2.7187670643159357e-15
762,2.2880855059396766e-15
763,2.2771537317432667e-15
764,2.557609943296465e-15
765,3.0079406034154037e-15
766,3.649412969684749e-15
767,4.563098981960006e-15
768,5.849207373969028e-15
769,7.71862914964888e-15
770,1.0410300148628888e-14
771,1.4320344560067697e-14
772,1.971821414472197e-14
773,2.6774661471535134e-14
774,3.711733716812489e-14
775,5.3235476774391754e-14
776,7.865745478506094e-14
777,1.2147493563310532e-13
778,1.9518594756552073e-13
779,3.268388932560148e-13
780,5.710770960033603e-13
781,1.0361323950845965e-12
782,1.965579037706504e-12
783,3.904592778629301e-12
784,8.147874648995392e-12
785,1.7842227538582547e-11
786,4.123970518090271e-11
787,1.0137899189993054e-10
788,2.652783325185826e-10
789,7.456922450472352e-10
790,2.2620369994287954e-09
791,7.458218345165087e-09
792,2.7469279177380418e-08
793,1.1442539208210628e-07
794,5.60344799146052e-07
795,1.0000000646207865
796,7.480974057789093e-24
797,7.43592409477001e-30
798,2.325087279606341e-30
799,8.601956149450721e-31
800,3.6295115719985412e-31
801,1.7126037193649427e-31
802,8.902647018092239e-32
803,5.056730786504238e-32
804,3.112176403591544e-32
805,2.0647890552738207e-32
806,1.4717021039759344e-32
807,1.1218342980216916e-32
808,9.121416507247728e-33
809,7.885435808407027e-33
810,7.24143568196902e-33
811,7.07400789300615e-33
812,7.318575281271753e-33
813,8.075804900730637e-33
814,9.498719047517056e-33
815,1.1918149150798526e-32
816,1.598826046448998e-32
817,2.29679101069081e-32
818,3.540253947593463e-32
819,5.886395946505422e-32
820,1.0624701895558536e-31
821,2.097746406301554e-31
822,4.5666474111506665e-31
823,1.1136500655147006e-30
824,3.1075257690699814e-30
825,1.0288624104697838e-29
826,1.2584396818108384e-23
827,1.2267480784260976e-39
828,1.78277088368924e-39
829,2.7203922176773044e-39
830,4.3601278284346634e-39
831,7.369389523734581e-39
832,1.3144974705852814e-38
833,2.484676652893132e-38
834,4.996146106078535e-38
835,1.0750206032614519e-37
836,2.48451566392332e-37
837,6.22808372966025e-37
838,1.7131075647033855e-36
839,5.23619756430141e-36
840,1.8194179555463606e-35
841,7.463262514406485e-35
842,1.113554297783047e-28
843,7.859843961148402e-40
844,1.9837888163250686e-39
845,5.417982027275026e-39
846,1.6183498498601681e-38
847,5.365515353918373e-38
848,2.0179070558060285e-37
849,8.93895144176719e-37
850,1.4323514895600546e-30
851,2.5337903491140656e-40
852,7.98549935180169e-40
853,2.7883826725672787e-39
854,1.0973292896200666e-38
855,5.107828681961054e-38
856,8.763097164385115e-32
857,8.401189236807499e-41
858,3.061652308529355e-40
859,1.265365041980916e-39
860,6.154983819518874e-39
861,1.0975156883967154e-32
862,6.581196304697585e-41
863,2.8098076419092818e-40
864,1.4088188252360411e-39
865,2.571429786405382e-33
866,1.0257748585230723e-40
867,5.250852422603728e-40
868,9.75773657260405e-34
869,4.262580005679215e-41
870,1.135288360736474e-40
871,2.110382268902523e-34
872,6.698650942380485e-41
873,1.2578517138865128e-34
874,4.1489548434239294e-41
875,7.837218259149153e-35
876,3.021277105733034e-41
877,5.070754739820381e-35
878,4.116585592986656e-35
879,3.358244705311002e-35
880,2.7522979352161317e-35
881,2.2696510948117424e-35
882,1.8837614064701574e-35
883,1.5725132382912328e-35
884,1.3189358188782887e-35
885,1.1187003624314922e-35
886,9.540249332353171e-36
887,8.201588944021539e-36
888,7.110892147944175e-36
889,6.234538642062944e-36
890,5.5188616276471335e-36
891,4.9268489589282544e-36
892,4.482902029631709e-36
893,4.122759610142918e-36
894,3.963458135103523e-36
895,3.982159336356912e-36
896,3.941685586603643e-36
897,3.801136660140538e-36
898,3.6641733427629e-36
899,3.550896715484144e-36
900,3.4619778062915786e-36
901,3.404016969879839e-36
902,3.3886511962672516e-36
903,3.408876935898713e-36
904,3.452429566048936e-36
905,3.519260518971561e-36
906,3.624829120813197e-36
907,3.794096045121664e-36
908,4.0258731800221375e-36
909,4.3114604212266276e-36
910,4.6601643948991346e-36
911,5.0936087290156044e-36
912,5.609834916419881e-36
913,6.235013705518338e-36
914,6.981232771895653e-36
915,7.890640405368717e-36
916,9.037971255324734e-36
917,1.0427671458093633e-35
918,1.2160527914633493e-35
919,1.4278623046196807e-35
920,1.6909002434523718e-35
921,2.020872793618595e-35
922,2.433921189992436e-35
923,2.953144750345768e-35
924,3.6115391808378827e-35
925,4.447830806255718e-35
926,5.522591341872747e-35
927,6.918272438244853e-35
928,8.743981321624737e-35
929,1.1150239892364323e-34
930,1.4331398563424252e-34
931,1.8569144323708007e-34
932,2.4280152349577984e-34
933,3.204912941527117e-34
934,4.26927212220073e-34
935,5.738537907422673e-34
936,7.780830465215222e-34
937,1.0633511624718914e-33
938,1.4695854994595286e-33
939,2.048256131763201e-33
940,2.8811309341054825e-33
941,4.0949752007731975e-33
942,5.887032168211802e-33
943,8.549650646409375e-33
944,1.254507986905652e-32
945,1.8588723918215882e-32
946,2.7844581683157465e-32
947,4.210565669862324e-32
948,6.428580426149703e-32
949,9.97457164154946e-32
950,1.5720603630348818e-31
951,2.5254047839655233e-31
952,4.10048157577334e-31
953,6.706865525386171e-31
954,1.1058089312384807e-30
955,1.8500597312229674e-30
956,3.1445135681945426e-30
957,5.4352637650012755e-30
958,9.547849521719414e-30
959,1.7002452088142443e-29
960,3.071942067028893e-29
961,5.631359556666549e-29
962,1.0478069249728925e-28
963,1.9782198682989024e-28
964,3.7770564147590467e-28
965,7.334349936721839e-28
966,1.446199047228286e-27
967,2.896711342066532e-27
968,5.894307951808731e-27
969,1.2199192953694639e-26
970,2.567951336488104e-26
971,5.499322955890651e-26
972,1.1992442282388237e-25
973,2.664773678476922e-25
974,6.038560726206021e-25
975,1.3957409885342709e-24
976,3.295545034897092e-24
977,7.947753061721619e-24
978,1.9593067104593075e-23
979,4.943711460002288e-23
980,1.2772434965306608e-22
981,3.380979280747342e-22
982,9.18337532681237e-22
983,2.560650651342088e-21
984,7.337986061404956e-21
985,2.165773586125749e-20
986,6.594715612725491e-20
987,2.0734587217382219e-19
988,6.739246321688421e-19
989,2.2726505766713737e-18
990,7.992897314078406e-18
991,2.949433784886001e-17
992,1.1489291799284758e-16
993,4.787040747388302e-16
994,2.1661178407667126e-15
995,1.0832882778055199e-14
996,6.088115243233023e-14
997,3.8875098345748883e-13
998,2.8232853705192534e-12
999,2.3154371675834622e-11
1000,2.1290130389092064e-10
1001,2.1779812725699704e-09
1002,2.455122375031051e-08
1003,3.038840141406926e-07
1004,4.1389301449936395e-06
1005,6.320303288855391e-05
1006,0.001126204024292353
1007,0.025650815194323145
1008,0.9731557342189064
1009,9.779018600003231e-05
1010,0.0045383546167431146
1011,0.008329898948688378
1012,0.6252520853382395
1013,0.3710604083935754
1014,0.004109880384900965
1015,0.0002714239898707481
1016,5.7783728847154375e-05
1017,1.2988940568401769e-05
1018,4.347326252286622e-06
1019,1.3146627547154698e-06
1020,4.164743177961422e-07
1021,1.330634664336826e-07
1022,4.5624946693809924e-08
1023,1.6936212313930013e-08
1024,6.977825735038048e-09
1025,3.13345543038508e-09
1026,1.6555054583195363e-09
1027,1.1341677571207724e-09
1028,5.910987271558723e-10
1029,3.820771213986072e-10
1030,2.0321904489328177e-10
1031,1.405048783691614e-10
1032,7.775833727896823e-11
1033,5.186932290013948e-11
1034,3.933154237260143e-11
1035,2.7411164114414707e-11
1036,1.80982210168213e-11
1037,1.5642888299212583e-11
1038,1.2521241052129046e-11
1039,1.1877638636672556e-11
1040,9.925507834539047e-12
1041,1.2225349648170672e-11
1042,8.56443100219678e-12
1043,4.491652422246359e-12
1044,4.204469276254963e-12
1045,4.0643811356040935e-12
1046,3.595174350775677e-12
1047,2.8582701598443756e-12
1048,2.7437893458556353e-12
1049,2.617564146766821e-12
