,0
0,0.006285809494042359
1,0.3382825904791245
2,0.002389827724676248
3,0.0003136126191210377
4,3.20087479935257e-05
5,9.544232368365174e-06
6,4.028168508842923e-05
7,0.00022064133408090716
8,0.0012172122643650395
9,0.005756364032418053
10,0.02100956830710874
11,0.05604707281272906
12,0.1078937491911363
13,0.1530830074001861
14,0.16917193910496267
15,0.15901385190223571
16,0.15328826133286164
17,0.12378512658299784
18,0.11590897113586376
19,0.11265539010768298
20,0.1350604387162832
21,0.1298437323677644
22,0.07778032135521984
23,0.049957822660489225
24,0.07068217880239659
25,0.1510535936768225
26,0.16625685745177085
27,0.1780436076394593
28,0.1707343329243876
29,0.13496498723321002
30,0.08258653229110473
31,0.03838940873298281
32,0.01396450484844888
33,0.004928890235226842
34,0.0019823612990411063
35,0.0008985055291010883
36,0.0004552776288672005
37,0.0002564802314412067
38,0.00016014183077419893
39,0.00011075686212877582
40,8.503119147420039e-05
41,7.284669822395305e-05
42,7.028563548678172e-05
43,7.773094771337015e-05
44,0.0001261675610167323
45,0.004645442100922451
46,0.9954828975846178
47,0.00034607309221326303
48,0.00025131599394740285
49,7.434862653095784e-05
50,1.989571990183791e-05
51,1.0553512441682069e-05
52,1.3220965555948403e-05
53,3.5029696726366284e-05
54,0.0004382815025447396
55,0.002010328672970374
56,0.003269069102243735
57,0.002600625995465301
58,0.0013858064851102606
59,0.0006278582634213938
60,0.00028502892690175375
61,0.00014529836066485958
62,9.088661210136499e-05
63,0.00014630096988721685
64,0.00010729461275459161
65,6.328519745727171e-05
66,7.478977605607482e-05
67,0.00020934979175156912
68,0.0002885332664515249
69,0.0002418116828719341
70,0.0001516497001943705
71,8.346414190277618e-05
72,4.5347395457154915e-05
73,5.2774639583354845e-05
74,3.8745636788672434e-05
75,2.6469182859014416e-05
76,1.8523805847284188e-05
77,1.4750061818679847e-05
78,3.151837628145164e-05
79,2.2285652874344536e-05
80,1.315369164512848e-05
81,8.820576719825605e-06
82,5.4052740351623144e-05
83,0.0004177283007819207
84,0.0029593257882392135
85,0.016067034202120183
86,0.05984884141357747
87,0.14464047917048034
88,0.22408436955386085
89,0.2285372519824766
90,0.16484066164745798
91,0.09761283678419855
92,0.06903183575777234
93,0.06995426629450628
94,0.11449352090591482
95,0.15497554387966317
96,0.19193897131103957
97,0.16760895259887548
98,0.08678443863687134
99,0.04536494990217831
100,0.047823175943502605
101,0.11112521524262198
102,0.15150609088443034
103,0.19888999442923438
104,0.21222425195272707
105,0.16300572096029
106,0.08563777337442717
107,0.031538265599358274
108,0.01035408701325621
109,0.0038719945417843233
110,0.0016358689426224343
111,0.0007754053183995932
112,0.0004097653404624355
113,0.00024014231283247918
114,0.00015552729309283665
115,0.00011126933316579432
116,8.872482500356976e-05
117,8.403438312759207e-05
118,0.00013338173087049912
119,0.0006119973171597223
120,0.005553003253771691
121,0.06500008921638861
122,0.9291109973626005
123,6.232432264805711e-05
124,0.0002498617733482228
125,0.0010609471668359995
126,0.003455017529327831
127,0.00821633649560155
128,0.010663704982244605
129,0.009717745086723153
130,0.006961915417967893
131,0.013876540567118654
132,0.08912988149134375
133,0.8164916762260563
134,0.08009655855904561
135,9.017191392704093e-05
136,1.628482290142343e-05
137,1.2624116559462367e-05
138,8.797283322390946e-05
139,0.0006576321536276013
140,0.004024052289502163
141,0.01652410166641699
142,0.04025645745227744
143,0.062476762178988725
144,0.1246661521268048
145,0.17268821130504466
146,0.1762965527853959
147,0.15764622380608884
148,0.11645421405147789
149,0.10588085655220486
150,0.1052911142510769
151,0.14648365568966315
152,0.17615908848998632
153,0.12444206632387955
154,0.0736816901264593
155,0.03275212847780994
156,0.010526009066688128
157,0.003136005612355316
158,0.002621078988352812
159,0.02967026328267859
160,0.8230189837859933
161,0.14456605971627326
162,0.003015749490698794
163,0.0001778931177379804
164,2.6937580191354944e-05
165,8.379007806219683e-06
166,4.4060849076184004e-05
167,0.00022311162224363982
168,0.0007943576236137171
169,0.0016581204265211458
170,0.0021926595571534397
171,0.014184667398583295
172,0.061395128153161574
173,0.15637118933686747
174,0.21652725583856372
175,0.15977166107501792
176,0.07876363994832951
177,0.09393298266502861
178,0.09640632305447586
179,0.10852694088505076
180,0.11413634042690547
181,0.11995625732016554
182,0.1474285286025956
183,0.16735832163333927
184,0.13922773135552163
185,0.07390003445084467
186,0.043065526626407676
187,0.05502400100048982
188,0.13067108670533775
189,0.16895277365983533
190,0.2034567449333899
191,0.1995381342938543
192,0.14432058321670754
193,0.07352300831607314
194,0.026937042124720402
195,0.008969848506453658
196,0.0034332543107556176
197,0.0014937962898870323
198,0.0007317649136637863
199,0.0004003392374041362
200,0.00024315163818521856
201,0.00016345850696240888
202,0.00012181097073974668
203,0.00010257714288403368
204,0.00011456836117434297
205,0.00034870556536581963
206,0.003433059020181641
207,0.05082553367783196
208,0.9457460562982608
209,5.641148103264383e-05
210,0.000178245962314527
211,0.0005932865541363642
212,0.0020063611151590905
213,0.005252297995461015
214,0.015224765190418856
215,0.042505501380361715
216,0.12173772969848161
217,0.22767160743021111
218,0.19812284476990594
219,0.12734606814607558
220,0.05576896477522361
221,0.016809477214308345
222,0.004616395685057357
223,0.001973236315080557
224,0.0021527124741811945
225,0.009086391527909563
226,0.06956893229791722
227,0.7117275256684052
228,0.0003409570781819278
229,0.00023437422387401614
230,0.00018600762529012162
231,0.00016309813853632347
232,0.00015034753467401554
233,0.00015356629161496007
234,0.0001838255927053147
235,0.00026335413450699076
236,2.097362260816126e-05
237,4.5432404675722695e-05
238,0.00020292778353997551
239,0.001251841487855598
240,0.007706689178089853
241,0.0403562847294186
242,0.11691391447570755
243,0.2102535645427619
244,0.18673387677513736
245,0.10803329747461692
246,0.037446586580789816
247,0.011440385480452403
248,0.014890242384631746
249,0.07582005544170654
250,0.8002196712342898
251,0.10461644827663515
252,5.5835134788289284e-05
253,1.317007394344368e-05
254,6.974584250270202e-05
255,0.0005018444199667432
256,0.003404550802631094
257,0.017494368125142976
258,0.05901269696770446
259,0.120611802382535
260,0.1448220475966399
261,0.11461444509706536
262,0.12580951111150987
263,0.13634722736223456
264,0.12907015244902798
265,0.13580429937595917
266,0.13215945980199034
267,0.15801284588904058
268,0.15873628962403896
269,0.10005110106380839
270,0.05768238360121162
271,0.03488142437306829
272,0.05832946854139458
273,0.09690846865070118
274,0.15905420423332708
275,0.21408229827842631
276,0.2142621556510378
277,0.1500924765691755
278,0.07274131488484761
279,0.02546056525452513
280,0.008166114302819737
281,0.0029848417373723153
282,0.0012241477101324456
283,0.000556448150921874
284,0.0002776718526729118
285,0.00015100936406350652
286,8.904190543146494e-05
287,5.6737779317555166e-05
288,3.900630641400753e-05
289,2.8929003624628047e-05
290,2.3174844307595892e-05
291,2.0105216333791384e-05
292,1.8965985519843964e-05
293,1.9589395990298364e-05
294,2.2654266740864765e-05
295,3.404421880953479e-05
296,0.00012965321167247935
297,0.001622787495219357
298,0.0332300839871776
299,0.9652383390480179
300,0.00010639702501792362
301,0.000244644803824779
302,0.0008188955157741823
303,0.004396042939176941
304,0.019422291161437986
305,0.11138437046001484
306,0.3139534129531161
307,0.3051710388114382
308,0.15015443602416978
309,0.03955666580475489
310,0.007628472799512021
311,0.0023714077561179715
312,0.002386680414625571
313,0.0019335995478810578
314,0.001415381193584143
315,0.00294770861922352
316,0.04291713206672534
317,0.9514690675932482
318,0.003982687519881426
319,9.633583711297046e-05
320,1.7399973093416223e-05
321,9.670339302231365e-06
322,9.448475701275665e-05
323,0.0006926097357363893
324,0.002610295318655856
325,0.004427772741647978
326,0.00391360302938966
327,0.002035221227018525
328,0.0012153150316633354
329,0.007073544198632322
330,0.030397723223597236
331,0.0887569725863827
332,0.16984819884285604
333,0.21334730609605848
334,0.185877795594979
335,0.13971842066617374
336,0.09003821805166508
337,0.07926938921864832
338,0.08984639954922778
339,0.15136515276335313
340,0.21251284307918186
341,0.17227351508133626
342,0.12137418616114776
343,0.06659454128304847
344,0.028065127117408845
345,0.018787228355773834
346,0.04691692533764047
347,0.13482601263437533
348,0.2578505755555201
349,0.27697938651632786
350,0.1604014497962762
351,0.06300338090141534
352,0.026919311594591468
353,0.012280577148828927
354,0.005900175140447862
355,0.002954984447351561
356,0.0015312803077210794
357,0.0008169391488647634
358,0.00044743601962971566
359,0.00025134172200004583
360,0.0001448911173104949
361,8.58647584732207e-05
362,5.244131211000867e-05
363,3.310486596321647e-05
364,2.1667189859342194e-05
365,1.474732829106514e-05
366,1.0468290945789684e-05
367,8.157789230658386e-06
368,7.000964102395212e-06
369,6.6197294147036765e-06
370,6.912066991810271e-06
371,8.03221841519911e-06
372,1.0848641923301752e-05
373,2.2434416090476567e-05
374,0.00013808293785827198
375,0.001994184852586793
376,0.03914058308944251
377,0.9588919657309216
378,7.023199803214904e-05
379,0.0002040833672910909
380,0.0006518192596736933
381,0.0016291383266538793
382,0.002973168314192252
383,0.003238028762904035
384,0.0036672542932341626
385,0.01026605932525361
386,0.06644351733256282
387,0.5980537049166216
388,0.3206819140163015
389,0.0007296920692854342
390,1.901030990330065e-05
391,1.2514177582762195e-05
392,6.237763316256803e-05
393,0.0004509393167299578
394,0.0036160120753827955
395,0.023655190578515443
396,0.09871182276908609
397,0.22801635868987222
398,0.2699278198003253
399,0.1616519122286332
400,0.06374990890667791
401,0.057749596435515575
402,0.04608144230604295
403,0.038526973813270866
404,0.06667677428558533
405,0.13764109964163274
406,0.26453381524612335
407,0.28006493729074844
408,0.14290455933472193
409,0.07114164081059354
410,0.03248333361817575
411,0.011732419177163401
412,0.0036081593800986827
413,0.001999084607437848
414,0.010334548673139375
415,0.04723788034104273
416,0.14637116966765235
417,0.24707571936942943
418,0.19794072005028449
419,0.09941796974322724
420,0.04693657188709552
421,0.0209778547252997
422,0.009010382899757073
423,0.003844753900217579
424,0.0018211802462728545
425,0.0014277689704847477
426,0.0029864802235641166
427,0.012519952066188809
428,0.08547413108354715
429,0.8987494580668695
430,8.299835923130462e-05
431,0.00025407135256763484
432,0.001063551967922569
433,0.004751263735260839
434,0.020870996415984975
435,0.05974675807275465
436,0.13890632324345098
437,0.20206526218718726
438,0.14860524502912498
439,0.08651360729316047
440,0.05825480502417947
441,0.10005403542271463
442,0.11711178842857291
443,0.14389033621089242
444,0.17695309516577726
445,0.18590837308021035
446,0.1422388287379921
447,0.07511546824992393
448,0.028355309135785194
449,0.00972491392039088
450,0.0037134856809219797
451,0.0015648548042931831
452,0.0007231160607912826
453,0.00036472268989420995
454,0.00020013874048639498
455,0.00011926135958234741
456,7.713721767214553e-05
457,5.420683930925373e-05
458,4.1492270231951e-05
459,3.474012050096359e-05
460,3.202496727885734e-05
461,3.298697745326778e-05
462,4.1345775473445344e-05
463,0.00010996708063020377
464,0.0012310953138989366
465,0.02804980463302354
466,0.9708580296438336
467,0.00014563914520674182
468,0.0004991177215764512
469,0.0010518388759356864
470,0.0011949666610362479
471,0.0008984950243946877
472,0.0005028210555690916
473,0.00027088771489251767
474,0.001485749728927238
475,0.009004501212576309
476,0.03784887820168069
477,0.12860986844169042
478,0.25641618557819207
479,0.23719039872680572
480,0.16234957683224033
481,0.07725266434071482
482,0.034428123476242564
483,0.031071770350192894
484,0.06404898350991983
485,0.1503737705773121
486,0.2583282028103598
487,0.2565400396588111
488,0.1400125983024929
489,0.05391196906230115
490,0.022145755300316636
491,0.009625019782096338
492,0.0044034523383659745
493,0.0021142101771969976
494,0.0010640242813567318
495,0.0005616814369746291
496,0.0003117649510120509
497,0.00018268432971563017
498,0.00011358596859193939
499,7.535463821561843e-05
500,5.363007573536928e-05
501,4.1154048597828574e-05
502,3.42622401384774e-05
503,3.339263806383684e-05
504,4.551220162924252e-05
505,0.00017877271229579028
506,0.0021915935722208297
507,0.040320657920486155
508,0.957539180634696
509,5.3015137423987805e-05
510,0.00020833782720780798
511,0.0009799650125212928
512,0.004782984322896075
513,0.015775321738494927
514,0.0395752514454833
515,0.058928693063559134
516,0.07426501275559659
517,0.0927498354930615
518,0.12460032917353801
519,0.203600521457401
520,0.25523726783437184
521,0.19271060170483656
522,0.09227997288220198
523,0.05268034375155322
524,0.03129198788584073
525,0.016842718984757758
526,0.007848286318374052
527,0.0032315474622372025
528,0.0014351596686859106
529,0.0008929613638949112
530,0.0015430528386798118
531,0.008449626693506379
532,0.07442657374170727
533,0.916228672839203
534,6.723099285759736e-05
535,0.00018745982766386318
536,0.0006406615182348782
537,0.0029497709932062976
538,0.01324570038218233
539,0.05540217637620187
540,0.13799461632137547
541,0.2543503660652409
