,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,normal,0,7,0,22.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.920093067003292,[ 185  370  685  760  850  930 1005]
1,WIN,normal,1,4,3,0.6666666666666666,1.0,0.5,0.6666666666666666,0.7702809336402564,[ 185  370  930 1005]
