,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,lasso,0,3,4,40.5,0.5,0.16666666666666666,0.25,0.7492398703002401,[ 210  520 1005]
1,WIN,lasso,1,2,5,25.0,1.0,0.16666666666666666,0.2857142857142857,0.4783594465483527,[ 210 1005]
