,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,l1,0,5,1,27.5,0.5,0.4,0.4444444444444445,0.8994074074074074,[245 310 610 845 900]
1,WIN,l1,1,1,5,,0.0,0.0,0.0,0.8650617283950617,[900]
