,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,ar,0,7,1,18.333333333333332,0.8333333333333334,1.0,0.9090909090909091,0.9851975308641975,[ 90 200 300 500 600 800 900]
1,WIN,ar,1,1,5,,0.0,0.0,0.0,0.8650617283950617,[900]
