,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,clinear,0,6,0,60.0,0.4,0.4,0.4000000000000001,0.8273456790123457,[ 50 275 350 575 650 900]
1,WIN,clinear,1,6,0,60.0,0.4,0.4,0.4000000000000001,0.8273456790123457,[ 50 275 350 575 650 900]
