,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,ar,0,6,1,44.8,0.6,0.5,0.5454545454545454,0.8742842998935669,[ 220  455  565  845  905 1005]
1,WIN,ar,1,6,1,44.8,0.6,0.5,0.5454545454545454,0.8742842998935669,[ 220  455  565  845  905 1005]
