,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,l1,0,7,0,45.166666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9037429766589936,[ 210  410  575  690  825  900 1005]
1,WIN,l1,1,1,6,,0.0,0.0,0.0,0.8798445583030123,[1005]
