,0
361,0.000170881162344598
362,0.0003333719146184613
363,0.0008129406875696058
364,0.0023552937434983814
365,0.008005292230020802
366,0.030944435757150692
367,0.13006281461454103
368,0.31494489670833736
369,0.3956602436921801
370,0.11966886080802955
371,0.0269766058194179
372,0.022725619722477622
373,0.020179014188553782
374,0.009651449264943369
375,0.004197226433408915
376,0.7045124943831006
377,0.2534435393983551
378,0.013845385707032053
379,0.0015290186385939868
380,0.0004773041557583131
381,0.002625321140394037
382,0.01230401895010752
383,0.009814324984326396
384,0.0012405472844053886
385,0.0003590142984563921
386,0.00016835876070222784
387,6.289884542420533e-05
388,1.8489129617745477e-05
389,8.190054392651232e-06
390,3.8030077513783566e-06
391,1.0791555810215418e-06
392,2.90375146923318e-07
393,1.2210138467166852e-07
394,4.8223092243092716e-08
395,1.7982818465921065e-08
396,6.991055199910313e-09
397,3.401941553007597e-09
398,1.3627512380749621e-09
399,5.089394655352411e-10
400,2.037122619647884e-10
401,8.664642795958843e-11
402,4.246488005376989e-11
403,1.864856597009222e-11
404,8.831782950555883e-12
405,4.3377312869379605e-12
406,2.032586961477935e-12
407,9.66502966874819e-13
408,4.855550420842555e-13
409,2.5303050821834773e-13
410,1.3473334091835244e-13
411,7.47599397284737e-14
412,4.224594181308382e-14
413,2.2922069092210208e-14
414,1.3106075238882134e-14
415,7.735091567815875e-15
416,4.618772510482728e-15
417,2.8551122922143148e-15
418,1.7196383034293022e-15
419,1.1250166333578155e-15
420,7.446237290102194e-16
421,4.987867560682398e-16
422,3.283442739282771e-16
423,2.143296399513435e-16
424,1.598451247887923e-16
425,1.1255535905146926e-16
426,8.191399392609586e-17
427,5.873905400988085e-17
428,4.504535981376471e-17
429,3.2134221667248614e-17
430,2.5520184041770677e-17
431,2.0233131269020436e-17
432,1.6938584326595982e-17
433,1.3797577796306079e-17
434,1.1122033822704171e-17
435,9.624076404877863e-18
436,8.282442636832258e-18
437,7.116445538821811e-18
438,6.306230007926598e-18
439,5.662285507837255e-18
440,5.250730149062941e-18
441,4.540020783942786e-18
442,4.554454062774847e-18
443,4.3859515279235654e-18
444,4.350174878114007e-18
445,4.31421290542523e-18
446,4.3228784588478306e-18
447,4.487500020715891e-18
448,4.651290504707938e-18
449,4.961648791958478e-18
450,5.201249051904937e-18
451,5.844781645195532e-18
452,6.493248001487546e-18
453,7.414495287088283e-18
454,8.59000274512286e-18
455,8.907321587653927e-18
456,1.1833963855859779e-17
457,1.4224863823115643e-17
458,1.7993470848429584e-17
459,2.2536704853369916e-17
460,2.9095835893535856e-17
461,3.787439301703806e-17
462,5.074125884508283e-17
463,6.866635730580862e-17
464,9.240831947979818e-17
465,1.3036409914556768e-16
466,1.954639123689099e-16
467,2.76428099417083e-16
468,4.025139637160928e-16
469,6.666255736534932e-16
470,1.0363446098766757e-15
471,1.6955445159684543e-15
472,2.7796563147417945e-15
473,4.761345544271312e-15
474,8.194236553338947e-15
475,1.4820127283460477e-14
476,2.7328823866999884e-14
477,5.2153423559578155e-14
478,1.0008975655600407e-13
479,1.9346769548569939e-13
480,4.1052695450957325e-13
481,8.526768886199154e-13
482,1.9164281861151525e-12
483,4.519218781124303e-12
484,1.0619079515423002e-11
485,2.3821199681039643e-11
486,6.13929160581322e-11
487,1.7297484602855502e-10
488,4.954931219532959e-10
489,1.4339252828272213e-09
490,4.582537044533212e-09
491,1.4935926932813028e-08
492,5.383389529753728e-08
493,1.800843528471547e-07
494,7.724089611123967e-07
495,3.289766588562173e-06
496,1.52608124978696e-05
497,7.841601039115849e-05
498,0.0004682242587738232
499,0.003488196911063568
500,0.026972733310070326
501,0.1382288181142402
502,0.3760039873872509
503,0.37545893848034145
504,0.07530157792560353
505,0.004789994288797738
506,0.0011569779885787848
507,0.0027724849717259146
508,0.008660408561855236
509,0.02257406238185355
510,0.04917746599473025
511,0.10976903505029231
512,0.15163783633689537
513,0.19207836306874743
514,0.18361894616836516
515,0.11021314437134117
516,0.059563330533996345
517,0.024673882837134554
518,0.012605668655899733
519,0.032173152956421765
520,0.11174468957714359
521,0.664076732801308
522,0.16360288701689055
523,0.02155420938734655
524,0.003959336765433122
525,0.0009364449387738771
526,0.00024711093818861017
527,0.00012008527575614416
528,5.9887308396994714e-05
529,3.0854450952399235e-05
530,2.819558210892478e-05
531,2.2369242621753806e-05
532,2.569961648095057e-05
533,3.357795411487696e-05
534,4.4891960113804515e-05
535,7.265774925910722e-05
536,0.0001115056432939715
537,0.00019863648586321663
538,0.00044228034100565484
539,0.0011140817646262378
540,0.0032406564224427468
541,0.016267415832456413
542,0.09920188486187557
543,0.52529924854586
544,0.2435399547539924
545,0.1148980147301951
546,0.019684368817435915
547,0.02090687612326996
548,0.019532312453187838
549,0.01289127630347756
550,0.005633758061031945
551,0.7394497728727585
552,0.21368430294868665
553,0.01139841274490776
554,0.0012351852073668958
555,0.0003676047936642649
556,0.0023662603423183237
557,0.017581021842919965
558,0.011985767855756604
559,0.0015885369695747666
560,0.00040573981741131047
561,0.00016477751014540222
562,4.909291227045081e-05
563,1.550610563741002e-05
564,6.910763251672734e-06
565,3.276158775441619e-06
566,9.139818192863404e-07
567,2.4786320753388003e-07
568,1.1644348477836355e-07
569,6.10941646827332e-08
570,2.2110810874959055e-08
571,8.828663526890139e-09
572,4.014948623101598e-09
573,1.577122556755786e-09
574,5.956890903331552e-10
575,2.13666148038825e-10
576,1.1179090677072634e-10
577,5.419136852447278e-11
578,2.4765084467036893e-11
579,1.1566531268054672e-11
580,5.2659803331943374e-12
581,2.44821573336433e-12
582,1.2504778719052646e-12
583,6.126878788444516e-13
584,3.162461520905753e-13
585,1.7140432689935893e-13
586,9.399719351702525e-14
587,5.2996801966782017e-14
588,3.1031358618760055e-14
589,1.7709933860050405e-14
590,1.0498078025569836e-14
591,6.088458399712971e-15
592,3.80914931692537e-15
593,2.397365292659787e-15
594,1.5360618485944136e-15
595,9.840295107275083e-16
596,6.4579837033058435e-16
597,4.167225295437187e-16
598,2.962350158772889e-16
599,2.0366313440087323e-16
600,1.470015077150934e-16
601,1.0486176591419598e-16
602,7.836403877581405e-17
603,5.739429960078732e-17
604,4.244444538593069e-17
605,3.3079671824177596e-17
606,2.604047423900274e-17
607,2.0671546088792577e-17
608,1.6909301376682282e-17
609,1.3619436100235953e-17
610,1.1485889599882739e-17
611,8.972029248789744e-18
612,8.553733025855328e-18
613,7.624681251487793e-18
614,6.739212411139332e-18
615,6.14841510391836e-18
616,5.632522007663799e-18
617,4.93723095616887e-18
618,5.0617819836492675e-18
619,4.902907628417204e-18
620,4.912328251629463e-18
621,4.775450848757923e-18
622,4.850387062290404e-18
623,5.149362669232895e-18
624,5.496043882834647e-18
625,5.91122753578061e-18
626,6.0939231882065726e-18
627,7.093944677160468e-18
628,8.125540481235198e-18
629,9.29077429235606e-18
630,1.1041772264139448e-17
631,1.2737641084167666e-17
632,1.5990147165833803e-17
633,1.8241279852312745e-17
634,2.4474619875633613e-17
635,3.007364159870761e-17
636,3.8829559612099886e-17
637,5.286813388363166e-17
638,7.150106191270146e-17
639,1.0006310811730618e-16
640,1.383015030758435e-16
641,1.9654949027093813e-16
642,2.9642046534730435e-16
643,4.538946104134954e-16
644,6.897034112475487e-16
645,1.0640354172552359e-15
646,1.7421345357907005e-15
647,2.83269468022245e-15
648,4.754192817931158e-15
649,8.346217427405362e-15
650,1.4438795267422776e-14
651,2.7049898061743592e-14
652,4.944955010760245e-14
653,9.487199712804008e-14
654,1.8886856357440746e-13
655,3.9160904885779837e-13
656,8.191067046583176e-13
657,1.6823177282638036e-12
658,3.8878046286852115e-12
659,9.198449478863898e-12
660,2.1489483347900476e-11
661,5.43960870613693e-11
662,1.4380331674150666e-10
663,3.950992124949447e-10
664,1.1093809754091122e-09
665,3.0958315207385228e-09
666,9.437212654610914e-09
667,3.0000495902549346e-08
668,1.212710764530449e-07
669,4.5804406430101615e-07
670,2.0564181183940204e-06
671,1.0247849370319274e-05
672,5.134016425886087e-05
673,0.0002912504726498177
674,0.002234251010595119
675,0.019574519092017125
676,0.10927734909299824
677,0.3681403930516843
678,0.43223364863915475
679,0.06476834845529887
680,0.004340032444154003
681,0.0012086795125551796
682,0.0024993527155722046
683,0.005128219277353779
684,0.010187366984046263
685,0.02603520489761307
686,0.051981578700523806
687,0.08772917756725039
688,0.1289614834583336
689,0.17003923220074343
690,0.19362443989611397
691,0.17287719846207172
692,0.11969911645535007
693,0.0587669400418127
694,0.026529305989867198
695,0.010859778233415947
696,0.004600939555422478
697,0.0014898825379521723
698,0.0004910386957887904
