,Search_direction,Cost_function,Penalty,K,AE,MeanTime,Percision,Recall,F1,RI,CPs
0,WIN,l1,0,16,9,254.93333333333334,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.9492619983502519,"[ 360  430  790  865  960 1155 1655 1845 2945 4115 6065 6130 7365 7465
 7820 8483]"
1,WIN,l1,1,5,2,2.0,1.0,0.6666666666666666,0.8,0.9270649251432947,[ 960 2945 4115 7365 8483]
