,0
0,25
1,445
2,1465
3,2135
4,3005
5,3505
6,3795
7,4095
8,5595
9,6665
10,7285
11,7495
12,7985
13,8415
14,9125
15,9515
16,10165
17,10305
18,10775
19,11215
20,11895
21,12475
22,13005
23,13705
24,14401
